user_id,subscription_plan,tenure_months,monthly_charges,total_charges,num_logins_30d,support_tickets,avg_session_min,features_used,payment_delays,referrals_made,churned,churn_probability,risk_tier,engagement_score,is_high_value,churn_risk_band,revenue_at_risk,at_risk_signal
USER000233,Standard,59,62.9,3711.1,4,8,68.8,16,3,4,1,0.2625,Medium,25.64,1,Medium,16.51,0
USER000234,Basic,55,31.32,1722.6,28,4,100.1,11,0,1,0,0.1943,Low,41.33,0,Low,6.09,0
USER000235,Premium,61,128.15,7817.15,12,9,6.6,7,2,4,0,0.3155,Medium,7.48,1,Medium,40.43,0
USER000236,Premium,18,112.22,2019.96,52,9,79.5,13,0,6,0,0.402,Medium,42.75,1,Medium,45.11,0
USER000237,Standard,19,63.17,1200.23,15,9,62.1,16,4,5,0,0.1122,Low,26.93,1,Low,7.09,0
USER000238,Standard,15,64.55,968.25,11,6,56.1,19,1,1,0,0.0286,Low,24.43,1,Low,1.85,0
USER000239,Premium,20,98.14,1962.8,49,3,24.2,17,1,4,1,0.5518,High,26.46,1,High,54.15,0
USER000240,Premium,25,107.77,2694.25,37,2,70.2,10,0,6,0,0.3487,Medium,35.56,1,Medium,37.58,0
USER000241,Premium,28,119.45,3344.6,35,1,72.1,12,2,6,1,0.3045,Medium,36.03,1,Medium,36.37,0
USER000242,Standard,13,49.24,640.12,40,9,31.3,7,4,2,0,0.0264,Low,23.09,0,Low,1.3,0
USER000243,Standard,34,58.82,1999.88,4,4,90.9,7,1,3,0,0.0931,Low,30.77,1,Low,5.48,0
USER000244,Premium,40,87.8,3512.0,38,9,92.7,5,1,9,1,0.4661,Medium,41.21,1,Medium,40.92,0
USER000245,Basic,9,30.84,277.56,48,4,48.6,11,4,3,0,0.1676,Low,32.08,0,Low,5.17,0
USER000246,Basic,16,40.72,651.52,42,2,9.0,3,2,3,0,0.157,Low,17.0,0,Low,6.39,0
USER000247,Basic,17,29.25,497.25,9,9,56.8,5,1,1,1,0.2742,Medium,20.94,0,Medium,8.02,0
USER000248,Standard,50,73.04,3652.0,9,3,103.0,2,1,9,0,0.0995,Low,35.6,1,Low,7.27,0
USER000249,Standard,58,54.4,3155.2,16,4,73.6,14,4,4,0,0.2219,Medium,30.68,0,Medium,12.07,0
USER000250,Basic,48,38.83,1863.84,13,2,83.8,4,2,1,0,0.0203,Low,30.74,0,Low,0.79,0
USER000251,Basic,53,42.14,2233.42,9,5,114.6,7,0,0,0,0.0181,Low,38.98,0,Low,0.76,0
USER000252,Standard,24,65.89,1581.36,33,8,117.2,17,2,8,1,0.1131,Low,49.46,1,Low,7.45,0
USER000253,Premium,62,95.6,5927.2,30,4,43.3,18,2,3,0,0.4502,Medium,26.49,1,Medium,43.04,0
USER000254,Premium,70,122.42,8569.4,35,1,0.1,8,4,0,1,0.5458,High,13.03,1,High,66.82,0
USER000255,Basic,44,47.35,2083.4,24,5,35.5,15,4,0,0,0.2525,Medium,21.35,0,Medium,11.96,0
USER000256,Standard,65,51.84,3369.6,53,7,118.2,16,3,2,0,0.1839,Low,55.06,0,Low,9.53,0
USER000257,Standard,43,50.35,2165.05,56,8,30.8,5,1,2,0,0.2241,Medium,27.44,0,Medium,11.28,0
USER000258,Standard,32,59.32,1898.24,14,7,109.2,19,4,4,0,0.2382,Medium,41.46,1,Medium,14.13,0
USER000259,Standard,69,71.63,4942.47,32,8,82.8,3,1,6,0,0.0531,Low,35.84,1,Low,3.8,0
USER000260,Premium,31,123.95,3842.45,57,3,116.2,8,2,7,0,0.4756,Medium,54.96,1,Medium,58.95,0
USER000261,Basic,55,31.38,1725.9,10,6,78.4,1,4,7,1,0.2206,Medium,27.82,0,Medium,6.92,0
USER000262,Standard,38,76.33,2900.54,25,3,4.3,8,0,2,1,0.257,Medium,11.29,1,Medium,19.62,0
USER000263,Standard,3,75.71,227.13,39,4,100.0,2,1,1,1,0.5224,High,42.8,0,High,39.55,0
USER000264,Basic,62,33.9,2101.8,33,2,31.1,2,3,7,1,0.2572,Medium,21.13,0,Medium,8.72,0
USER000265,Standard,56,68.22,3820.32,39,2,93.9,19,2,3,0,0.2436,Medium,44.77,1,Medium,16.62,0
USER000266,Basic,71,43.5,3088.5,40,6,75.9,15,1,9,0,0.047,Low,39.07,0,Low,2.04,0
USER000267,Basic,19,31.6,600.4,44,3,14.7,4,0,7,0,0.0594,Low,19.81,0,Low,1.88,0
USER000268,Basic,55,47.65,2620.75,25,6,53.3,9,1,0,0,0.1794,Low,25.69,0,Low,8.55,0
USER000269,Basic,33,43.2,1425.6,49,7,94.7,19,2,4,0,0.0183,Low,47.61,0,Low,0.79,0
USER000270,Premium,4,100.78,403.12,37,9,115.6,18,1,3,1,0.85,Critical,49.78,0,Critical,85.66,0
USER000271,Premium,18,104.49,1880.82,22,3,29.1,4,0,6,0,0.5083,High,17.43,1,High,53.11,0
USER000272,Basic,54,43.39,2343.06,36,8,64.1,15,2,9,0,0.1324,Low,34.13,0,Low,5.74,0
USER000273,Premium,29,80.68,2339.72,21,2,91.2,6,1,9,0,0.4524,Medium,36.56,1,Medium,36.5,0
USER000274,Basic,21,38.25,803.25,24,5,43.4,10,0,8,0,0.186,Low,23.52,0,Low,7.11,0
USER000275,Basic,11,43.32,476.52,36,7,55.7,13,3,0,1,0.0894,Low,30.41,0,Low,3.87,0
USER000276,Standard,23,75.61,1739.03,44,2,37.0,7,1,2,0,0.2723,Medium,26.7,1,Medium,20.59,0
USER000277,Basic,36,43.21,1555.56,2,8,52.9,12,2,9,0,0.2785,Medium,19.97,0,Medium,12.03,0
USER000278,Standard,4,69.24,276.96,50,9,47.0,8,2,7,0,0.5624,High,31.5,0,High,38.94,0
USER000279,Standard,8,58.75,470.0,50,9,114.7,7,1,3,0,0.2559,Medium,51.21,0,Medium,15.03,0
USER000280,Standard,47,74.36,3494.92,21,9,60.4,9,4,9,0,0.0625,Low,27.22,1,Low,4.65,0
USER000281,Standard,65,76.57,4977.05,46,4,79.8,6,3,8,0,0.0258,Low,40.34,1,Low,1.98,0
USER000282,Premium,53,89.41,4738.73,16,4,66.1,7,0,7,1,0.312,Medium,27.33,1,Medium,27.9,0
USER000283,Standard,68,57.73,3925.64,2,7,119.8,6,2,9,0,0.0299,Low,38.94,1,Low,1.73,0
USER000284,Premium,52,107.73,5601.96,14,6,97.5,16,2,1,0,0.308,Medium,37.15,1,Medium,33.18,0
USER000285,Standard,13,65.44,850.72,4,5,2.0,4,0,3,0,0.2568,Medium,3.4,1,Medium,16.8,1
USER000286,Standard,25,51.06,1276.5,54,6,38.0,3,0,6,0,0.0055,Low,29.2,0,Low,0.28,0
USER000287,Basic,30,39.04,1171.2,13,4,98.6,6,0,6,0,0.051,Low,35.88,0,Low,1.99,0
USER000288,Standard,71,65.86,4676.06,29,8,60.4,2,0,5,0,0.2657,Medium,27.92,1,Medium,17.5,0
USER000289,Premium,15,80.31,1204.65,35,5,69.8,8,0,8,0,0.3301,Medium,34.34,1,Medium,26.51,0
USER000290,Standard,51,78.1,3983.1,43,5,70.6,16,4,1,0,0.1838,Low,37.88,1,Low,14.35,0
USER000291,Premium,24,81.71,1961.04,42,0,115.9,12,0,2,0,0.4186,Medium,50.97,1,Medium,34.2,0
USER000292,Standard,58,52.12,3022.96,53,7,60.6,15,4,1,1,0.1894,Low,37.48,0,Low,9.87,0
USER000293,Basic,15,39.96,599.4,39,0,25.6,8,1,4,0,0.1163,Low,22.38,0,Low,4.65,0
USER000294,Basic,53,47.37,2510.61,33,9,99.4,7,2,1,0,0.1162,Low,41.32,0,Low,5.5,0
USER000295,Basic,67,42.25,2830.75,1,0,116.6,5,4,9,0,0.0397,Low,38.18,0,Low,1.68,0
USER000296,Standard,15,70.72,1060.8,29,2,97.3,1,0,4,0,0.0243,Low,39.29,1,Low,1.72,0
USER000297,Standard,10,75.73,757.3,6,7,41.9,11,3,9,0,0.2343,Medium,17.77,0,Medium,17.74,0
USER000298,Standard,13,53.02,689.26,48,2,15.0,8,1,8,0,0.2686,Medium,22.1,0,Medium,14.24,0
USER000299,Basic,70,37.02,2591.4,8,3,54.9,8,1,1,1,0.2664,Medium,21.27,0,Medium,9.86,0
USER000300,Standard,47,63.75,2996.25,49,3,82.6,11,4,2,0,0.2468,Medium,42.58,1,Medium,15.73,0
USER000301,Basic,11,39.34,432.74,40,5,61.1,15,4,5,0,0.0907,Low,34.33,0,Low,3.57,0
USER000302,Premium,44,88.08,3875.52,1,7,113.2,17,0,7,1,0.3727,Medium,38.66,1,Medium,32.83,1
USER000303,Basic,4,42.16,168.64,3,1,107.4,13,3,3,0,0.6183,High,36.92,0,High,26.07,0
USER000304,Premium,1,117.57,117.57,46,4,9.5,7,2,6,1,0.8289,Critical,19.25,0,Critical,97.45,0
USER000305,Standard,11,68.3,751.3,17,4,76.3,9,1,8,0,0.0785,Low,31.19,0,Low,5.36,0
USER000306,Basic,65,43.02,2796.3,8,1,78.5,17,2,5,0,0.0624,Low,30.75,0,Low,2.68,0
USER000307,Premium,51,123.22,6284.22,24,6,62.0,19,1,6,1,0.4746,Medium,30.6,1,Medium,58.48,0
USER000308,Basic,7,47.34,331.38,42,7,93.9,17,0,7,0,0.1829,Low,45.17,0,Low,8.66,0
USER000309,Standard,40,64.65,2586.0,47,2,22.3,6,1,7,0,0.0413,Low,23.49,1,Low,2.67,0
USER000310,Basic,3,45.46,136.38,40,6,21.5,16,3,9,1,0.6442,High,22.95,0,High,29.29,0
USER000311,Premium,40,109.72,4388.8,32,4,40.1,11,1,2,0,0.398,Medium,24.63,1,Medium,43.67,0
USER000312,Basic,27,31.65,854.55,34,5,81.9,15,1,0,0,0.1795,Low,38.27,0,Low,5.68,0
USER000313,Premium,48,106.76,5124.48,50,3,4.7,7,1,6,0,0.3305,Medium,19.11,1,Medium,35.28,0
USER000314,Basic,40,37.55,1502.0,6,8,2.9,10,3,8,0,0.194,Low,5.67,0,Low,7.28,0
USER000315,Basic,65,35.91,2334.15,51,3,84.8,15,2,3,0,0.2719,Medium,44.74,0,Medium,9.76,0
USER000316,Standard,8,49.72,397.76,10,8,17.2,2,0,4,0,0.1213,Low,9.16,0,Low,6.03,0
USER000317,Standard,40,63.62,2544.8,14,9,93.4,10,0,9,0,0.0915,Low,35.22,1,Low,5.82,0
USER000318,Standard,53,66.75,3537.75,56,9,8.3,9,4,8,0,0.2169,Medium,21.99,1,Medium,14.48,0
USER000319,Basic,32,44.26,1416.32,47,6,90.9,15,3,3,0,0.1934,Low,45.07,0,Low,8.56,0
USER000320,Basic,31,32.36,1003.16,50,3,28.8,11,1,6,0,0.0187,Low,27.14,0,Low,0.61,0
USER000321,Basic,23,34.77,799.71,47,5,50.8,11,3,8,1,0.212,Medium,32.84,0,Medium,7.37,0
USER000322,Basic,49,32.86,1610.14,30,4,35.3,13,3,7,1,0.2806,Medium,23.49,0,Medium,9.22,0
USER000323,Standard,5,53.98,269.9,57,2,60.0,6,2,1,1,0.6232,High,37.2,0,High,33.64,0
USER000324,Basic,17,44.91,763.47,7,3,68.9,5,3,3,0,0.2409,Medium,24.77,0,Medium,10.82,0
USER000325,Premium,50,99.63,4981.5,4,2,0.4,4,1,4,0,0.2976,Medium,3.32,1,Medium,29.65,1
USER000326,Basic,58,39.59,2296.22,54,9,83.3,5,0,8,0,0.2287,Medium,43.09,0,Medium,9.05,0
USER000327,Basic,57,47.6,2713.2,32,3,65.6,18,0,4,0,0.1892,Low,33.98,0,Low,9.01,0
USER000328,Standard,47,57.15,2686.05,40,0,72.9,16,2,2,0,0.0012,Low,38.27,1,Low,0.07,0
USER000329,Standard,57,75.45,4300.65,2,3,87.1,9,2,2,1,0.2249,Medium,29.43,1,Medium,16.97,1
USER000330,Premium,68,103.54,7040.72,20,8,80.0,14,1,6,0,0.5318,High,33.6,1,High,55.06,0
USER000331,Standard,40,57.38,2295.2,0,6,112.2,19,1,8,0,0.0631,Low,38.66,1,Low,3.62,0
USER000332,Basic,64,31.8,2035.2,53,3,25.4,1,1,9,1,0.2614,Medium,25.32,0,Medium,8.31,0
USER000333,Standard,7,49.58,347.06,42,9,76.2,7,3,4,0,0.1709,Low,37.36,0,Low,8.47,0
USER000334,Premium,44,98.58,4337.52,2,6,77.4,12,1,0,0,0.3204,Medium,26.62,1,Medium,31.59,1
USER000335,Premium,2,124.27,248.54,1,4,94.7,19,1,4,1,0.85,Critical,33.51,0,Critical,105.63,1
USER000336,Basic,53,29.2,1547.6,26,2,78.5,4,0,1,0,0.0778,Low,33.05,0,Low,2.27,0
USER000337,Standard,68,56.99,3875.32,24,8,25.4,8,1,4,0,0.1465,Low,17.02,0,Low,8.35,0
USER000338,Standard,6,56.44,338.64,6,6,84.8,4,4,7,0,0.1297,Low,29.14,0,Low,7.32,0
USER000339,Standard,28,76.77,2149.56,43,2,25.8,10,1,9,0,0.0592,Low,24.34,1,Low,4.54,0
USER000340,Basic,24,44.82,1075.68,9,9,115.5,13,2,6,0,0.2517,Medium,40.65,0,Medium,11.28,0
USER000341,Standard,70,51.54,3607.8,56,0,72.0,4,2,5,0,0.1385,Low,40.7,0,Low,7.14,0
USER000342,Standard,2,70.64,141.28,31,3,92.6,6,4,9,0,0.5004,High,39.88,0,High,35.35,0
USER000343,Basic,59,31.02,1830.18,13,1,19.9,4,2,1,0,0.0578,Low,11.67,0,Low,1.79,0
USER000344,Standard,31,49.13,1523.03,2,2,86.5,3,0,8,0,0.1198,Low,28.75,0,Low,5.89,0
USER000345,Standard,70,57.62,4033.4,38,0,60.4,2,0,4,0,0.2225,Medium,31.32,1,Medium,12.82,0
USER000346,Premium,68,79.79,5425.72,1,4,115.3,15,3,6,0,0.1824,Low,39.09,1,Low,14.55,1
USER000347,Standard,63,62.69,3949.47,30,6,106.4,7,2,2,0,0.1002,Low,42.92,1,Low,6.28,0
USER000348,Standard,52,71.63,3724.76,26,6,112.9,3,4,2,0,0.0479,Low,42.87,1,Low,3.43,0
USER000349,Standard,47,62.12,2919.64,30,4,52.2,2,1,6,0,0.1771,Low,26.26,1,Low,11.0,0
USER000350,Standard,8,52.26,418.08,23,6,19.7,15,2,9,0,0.1488,Low,17.11,0,Low,7.78,0
USER000351,Premium,22,109.43,2407.46,35,4,109.9,5,0,2,1,0.4567,Medium,45.27,1,Medium,49.98,0
USER000352,Basic,7,40.51,283.57,6,6,4.1,15,4,3,1,0.167,Low,6.73,0,Low,6.77,0
USER000353,Premium,8,107.9,863.2,15,2,118.7,6,0,2,0,0.3134,Medium,42.31,0,Medium,33.82,0
USER000354,Basic,41,32.43,1329.63,21,8,69.1,4,4,7,0,0.1852,Low,28.73,0,Low,6.01,0
USER000355,Basic,67,47.68,3194.56,15,6,86.8,18,2,1,0,0.2828,Medium,34.64,0,Medium,13.48,0
USER000356,Basic,65,44.22,2874.3,51,4,109.8,10,0,4,0,0.092,Low,51.24,0,Low,4.07,0
USER000357,Standard,49,54.18,2654.82,56,1,7.3,5,2,5,0,0.1806,Low,21.39,0,Low,9.78,0
USER000358,Standard,56,67.0,3752.0,58,8,105.9,11,3,3,0,0.0823,Low,51.87,1,Low,5.51,0
USER000359,Standard,26,68.55,1782.3,47,7,64.3,11,2,6,0,0.2229,Medium,36.49,1,Medium,15.28,0
USER000360,Standard,37,69.44,2569.28,59,6,60.4,11,1,5,0,0.0496,Low,38.92,1,Low,3.44,0
USER000361,Basic,2,38.33,76.66,18,7,29.7,16,1,5,0,0.4305,Medium,18.31,0,Medium,16.5,0
USER000362,Premium,65,97.25,6321.25,59,0,32.6,1,2,6,1,0.4927,Medium,29.28,1,Medium,47.92,0
USER000363,Standard,45,59.73,2687.85,29,5,109.6,12,2,3,1,0.1988,Low,44.78,1,Low,11.87,0
USER000364,Basic,46,29.61,1362.06,42,4,26.5,10,3,9,0,0.2548,Medium,24.05,0,Medium,7.54,0
USER000365,Basic,50,47.9,2395.0,37,9,90.6,7,0,5,1,0.2328,Medium,40.28,0,Medium,11.15,0
USER000366,Standard,7,70.0,490.0,13,4,108.0,10,2,9,0,0.0021,Low,39.8,0,Low,0.15,0
USER000367,Basic,13,37.5,487.5,59,1,112.7,3,1,9,0,0.2706,Medium,53.91,0,Medium,10.15,0
USER000368,Standard,4,73.31,293.24,37,1,105.5,16,4,2,0,0.4613,Medium,47.05,0,Medium,33.82,0
USER000369,Premium,47,124.39,5846.33,38,9,51.2,4,0,7,1,0.4315,Medium,28.36,1,Medium,53.67,0
USER000370,Standard,67,77.38,5184.46,46,3,9.6,14,2,2,0,0.2823,Medium,20.38,1,Medium,21.84,0
USER000371,Standard,58,55.73,3232.34,13,6,75.2,16,2,1,1,0.167,Low,30.16,0,Low,9.31,0
USER000372,Basic,55,36.22,1992.1,58,7,63.1,11,3,3,0,0.133,Low,39.13,0,Low,4.82,0
USER000373,Standard,39,64.08,2499.12,31,6,86.0,17,0,7,1,0.2665,Medium,39.6,1,Medium,17.08,0
USER000374,Standard,67,53.51,3585.17,59,4,58.4,2,3,4,0,0.223,Medium,36.62,0,Medium,11.93,0
USER000375,Basic,35,35.71,1249.85,35,9,52.4,18,1,5,0,0.1085,Low,30.42,0,Low,3.87,0
USER000376,Basic,24,29.76,714.24,58,7,43.1,13,3,6,1,0.224,Medium,33.83,0,Medium,6.67,0
USER000377,Standard,62,62.38,3867.56,22,3,20.0,14,4,2,1,0.1269,Low,16.3,1,Low,7.92,0
USER000378,Standard,38,64.05,2433.9,42,4,74.1,13,0,8,0,0.0161,Low,38.83,1,Low,1.03,0
USER000379,Premium,12,122.68,1472.16,25,9,22.6,2,0,8,0,0.318,Medium,15.58,0,Medium,39.01,0
USER000380,Premium,66,107.31,7082.46,16,5,109.6,4,0,4,1,0.5625,High,39.38,1,High,60.36,0
USER000381,Basic,25,39.95,998.75,47,0,6.3,13,4,4,0,0.1936,Low,19.99,0,Low,7.73,0
USER000382,Basic,25,43.2,1080.0,22,1,58.7,1,2,0,1,0.0834,Low,25.31,0,Low,3.6,0
USER000383,Basic,18,29.33,527.94,50,6,0.5,1,2,7,0,0.0384,Low,16.45,0,Low,1.13,0
USER000384,Standard,4,55.92,223.68,7,2,28.0,9,0,2,1,0.6693,High,13.3,0,High,37.43,0
USER000385,Basic,46,34.08,1567.68,33,0,37.2,17,2,5,0,0.1284,Low,25.96,0,Low,4.38,0
USER000386,Standard,41,78.65,3224.65,31,5,8.1,17,4,0,1,0.2407,Medium,15.63,1,Medium,18.93,0
USER000387,Standard,51,65.63,3347.13,55,9,6.2,19,0,4,0,0.1037,Low,22.66,1,Low,6.81,0
USER000388,Basic,62,31.55,1956.1,49,7,38.9,15,3,9,1,0.1278,Low,30.57,0,Low,4.03,0
USER000389,Standard,44,68.26,3003.44,55,0,43.8,14,3,1,0,0.0026,Low,33.54,1,Low,0.18,0
USER000390,Standard,62,61.55,3816.1,43,4,19.0,13,2,8,1,0.2467,Medium,22.6,1,Medium,15.18,0
USER000391,Basic,69,46.19,3187.11,46,7,52.0,6,1,2,0,0.2009,Medium,31.1,0,Medium,9.28,0
USER000392,Standard,1,60.43,60.43,52,4,117.3,18,0,1,1,0.5794,High,55.09,0,High,35.01,0
USER000393,Standard,49,69.63,3411.87,42,6,87.8,9,3,9,0,0.1786,Low,42.04,1,Low,12.44,0
USER000394,Basic,41,32.81,1345.21,2,9,110.4,5,1,2,0,0.2269,Medium,35.02,0,Medium,7.44,0
USER000395,Basic,60,48.16,2889.6,5,4,66.0,9,3,1,0,0.1379,Low,23.8,0,Low,6.64,0
USER000396,Standard,44,60.11,2644.84,38,6,18.0,9,4,5,0,0.0412,Low,19.5,1,Low,2.48,0
USER000397,Basic,49,39.76,1948.24,44,2,37.8,11,0,1,0,0.1869,Low,27.64,0,Low,7.43,0
USER000398,Basic,25,46.99,1174.75,53,8,31.9,11,1,4,0,0.1668,Low,28.27,0,Low,7.84,0
USER000399,Basic,69,33.15,2287.35,43,3,19.2,7,4,8,0,0.2366,Medium,21.56,0,Medium,7.84,0
USER000400,Standard,17,67.5,1147.5,48,9,5.0,4,0,4,0,0.2428,Medium,17.2,1,Medium,16.39,0
USER000401,Premium,55,95.85,5271.75,4,0,64.9,11,4,3,1,0.4594,Medium,24.17,1,Medium,44.03,1
USER000402,Standard,65,76.92,4999.8,37,0,7.7,17,2,7,0,0.1706,Low,18.51,1,Low,13.12,0
USER000403,Standard,30,77.64,2329.2,23,4,32.5,7,4,8,0,0.1004,Low,19.45,1,Low,7.8,0
USER000404,Premium,39,80.26,3130.14,7,7,95.3,4,0,0,1,0.5111,High,31.79,1,High,41.02,0
USER000405,Standard,22,71.84,1580.48,49,6,41.5,5,2,5,0,0.0598,Low,29.05,1,Low,4.3,0
USER000406,Basic,28,40.82,1142.96,19,2,86.8,5,4,6,0,0.1154,Low,34.14,0,Low,4.71,0
USER000407,Basic,70,45.69,3198.3,7,6,39.3,14,0,8,0,0.1763,Low,17.89,0,Low,8.06,0
USER000408,Standard,67,71.87,4815.29,35,7,88.3,17,4,6,0,0.1716,Low,41.29,1,Low,12.33,0
USER000409,Standard,48,70.41,3379.68,16,8,21.8,18,4,8,0,0.1697,Low,15.94,1,Low,11.95,0
USER000410,Standard,27,50.69,1368.63,17,0,5.3,4,0,3,0,0.2589,Medium,8.79,0,Medium,13.12,0
USER000411,Standard,57,76.82,4378.74,40,7,53.9,6,4,5,0,0.083,Low,30.17,1,Low,6.38,0
USER000412,Standard,49,74.57,3653.93,11,3,31.8,2,1,7,0,0.2348,Medium,14.64,1,Medium,17.51,0
USER000413,Standard,71,76.97,5464.87,21,3,1.7,10,3,5,0,0.0348,Low,10.01,1,Low,2.68,0
USER000414,Premium,34,120.46,4095.64,12,3,0.9,19,0,9,1,0.4063,Medium,9.27,1,Medium,48.94,0
USER000415,Basic,48,29.11,1397.28,25,0,56.0,15,0,7,0,0.0327,Low,29.0,0,Low,0.95,0
USER000416,Standard,14,73.23,1025.22,1,2,20.1,12,2,2,0,0.2215,Medium,9.73,1,Medium,16.22,1
USER000417,Basic,42,44.94,1887.48,7,7,102.8,3,1,1,0,0.0985,Low,33.94,0,Low,4.43,0
USER000418,Basic,67,39.04,2615.68,55,2,90.8,2,0,4,0,0.2063,Medium,45.34,0,Medium,8.05,0
USER000419,Basic,63,37.7,2375.1,26,8,49.3,16,1,9,0,0.0091,Low,26.89,0,Low,0.34,0
USER000420,Standard,41,69.88,2865.08,25,5,24.7,10,1,9,0,0.0371,Low,18.31,1,Low,2.59,0
USER000421,Standard,31,66.56,2063.36,7,4,20.1,9,0,3,0,0.1939,Low,10.83,1,Low,12.91,0
USER000422,Standard,18,75.01,1350.18,48,4,102.2,18,3,9,0,0.2854,Medium,50.16,1,Medium,21.41,0
USER000423,Basic,23,30.73,706.79,2,4,10.8,1,2,1,1,0.239,Medium,4.74,0,Medium,7.34,0
USER000424,Premium,9,82.92,746.28,46,9,95.0,14,3,9,1,0.3442,Medium,46.1,0,Medium,28.54,0
USER000425,Standard,41,65.34,2678.94,36,1,14.2,16,4,1,1,0.2793,Medium,19.26,1,Medium,18.25,0
USER000426,Premium,48,95.62,4589.76,18,3,67.8,6,4,4,0,0.4452,Medium,28.04,1,Medium,42.57,0
USER000427,Basic,59,38.9,2295.1,35,4,106.9,2,3,2,0,0.1966,Low,43.77,0,Low,7.65,0
USER000428,Basic,18,37.97,683.46,35,1,43.0,15,2,3,0,0.1977,Low,27.6,0,Low,7.51,0
USER000429,Standard,6,55.37,332.22,33,5,19.4,16,0,7,0,0.1393,Low,20.12,0,Low,7.71,0
USER000430,Standard,33,62.09,2048.97,24,0,36.6,2,0,3,0,0.1865,Low,19.88,1,Low,11.58,0
USER000431,Standard,49,77.98,3821.02,0,4,109.9,11,3,3,0,0.2033,Medium,36.07,1,Medium,15.85,1
USER000432,Basic,14,29.14,407.96,26,5,107.3,1,4,7,0,0.235,Medium,41.39,0,Medium,6.85,0
USER000433,Premium,50,120.16,6008.0,18,3,34.2,5,1,7,1,0.4502,Medium,18.06,1,Medium,54.1,0
USER000434,Standard,41,69.76,2860.16,55,6,110.0,3,0,9,0,0.2824,Medium,51.4,1,Medium,19.7,0
USER000435,Premium,33,101.39,3345.87,41,2,78.8,9,4,4,0,0.3552,Medium,38.94,1,Medium,36.01,0
USER000436,Basic,12,48.23,578.76,27,9,39.4,11,2,4,0,0.1831,Low,22.62,0,Low,8.83,0
USER000437,Standard,35,51.02,1785.7,12,8,39.4,4,1,8,0,0.0831,Low,17.22,0,Low,4.24,0
USER000438,Standard,26,69.95,1818.7,11,0,14.6,3,2,9,0,0.1292,Low,10.18,1,Low,9.04,0
USER000439,Standard,37,64.16,2373.92,7,7,98.7,1,1,7,0,0.1951,Low,32.91,1,Low,12.52,0
USER000440,Basic,25,31.76,794.0,28,0,100.6,4,3,1,0,0.242,Medium,40.48,0,Medium,7.69,0
USER000441,Basic,65,40.38,2624.7,54,3,64.6,14,1,5,0,0.1609,Low,39.58,0,Low,6.5,0
USER000442,Premium,13,106.86,1389.18,53,5,20.2,15,3,3,0,0.4189,Medium,25.76,1,Medium,44.76,0
USER000443,Premium,14,124.71,1745.94,17,7,38.8,17,3,0,1,0.408,Medium,20.44,1,Medium,50.88,0
USER000444,Standard,25,68.09,1702.25,2,5,85.3,9,4,9,0,0.2497,Medium,29.39,1,Medium,17.0,1
USER000445,Standard,50,69.83,3491.5,25,1,9.9,19,0,4,0,0.0541,Low,15.57,1,Low,3.78,0
USER000446,Premium,7,107.77,754.39,1,8,1.6,1,4,6,1,0.4919,Medium,1.78,0,Medium,53.01,1
USER000447,Basic,14,39.59,554.26,12,1,113.8,9,1,6,0,0.238,Medium,41.04,0,Medium,9.42,0
USER000448,Basic,2,42.76,85.52,48,6,72.4,9,2,0,0,0.6617,High,38.32,0,High,28.29,0
USER000449,Basic,36,29.59,1065.24,15,5,105.0,12,4,1,0,0.121,Low,39.0,0,Low,3.58,0
USER000450,Standard,44,70.99,3123.56,38,4,48.6,17,1,0,0,0.004,Low,29.98,1,Low,0.28,0
USER000451,Premium,23,79.23,1822.29,25,3,117.4,6,3,2,0,0.2342,Medium,44.82,1,Medium,18.56,0
USER000452,Standard,49,50.66,2482.34,24,0,95.9,16,3,6,0,0.122,Low,40.77,0,Low,6.18,0
USER000453,Standard,33,77.62,2561.46,40,8,24.9,12,3,8,0,0.0067,Low,22.87,1,Low,0.52,0
USER000454,Premium,43,112.9,4854.7,16,6,35.3,10,4,9,1,0.3857,Medium,18.69,1,Medium,43.55,0
USER000455,Basic,38,35.1,1333.8,3,0,32.1,18,1,5,1,0.1532,Low,15.63,0,Low,5.38,0
USER000456,Basic,10,35.02,350.2,48,9,71.5,15,2,0,0,0.2093,Medium,38.95,0,Medium,7.33,0
USER000457,Basic,20,36.61,732.2,3,0,112.9,12,2,6,0,0.0554,Low,38.77,0,Low,2.03,0
USER000458,Standard,48,70.41,3379.68,31,0,67.7,6,3,6,1,0.1932,Low,32.41,1,Low,13.6,0
USER000459,Premium,35,100.05,3501.75,58,9,105.2,3,0,5,1,0.4955,Medium,50.16,1,Medium,49.57,0
USER000460,Basic,70,29.31,2051.7,56,1,61.1,14,3,9,0,0.1777,Low,39.73,0,Low,5.21,0
USER000461,Standard,69,49.59,3421.71,49,7,81.5,8,0,8,0,0.1717,Low,41.85,0,Low,8.51,0
USER000462,Standard,52,76.18,3961.36,26,0,110.6,16,0,9,0,0.0865,Low,46.08,1,Low,6.59,0
USER000463,Basic,39,29.2,1138.8,23,0,77.4,13,0,5,0,0.0608,Low,34.22,0,Low,1.78,0
USER000464,Premium,36,116.86,4206.96,3,9,108.3,2,1,1,1,0.5592,High,33.99,1,High,65.35,1
USER000465,Basic,16,34.8,556.8,1,3,23.7,11,1,4,0,0.0456,Low,10.71,0,Low,1.59,0
