user_id,subscription_plan,tenure_months,monthly_charges,total_charges,num_logins_30d,support_tickets,avg_session_min,features_used,payment_delays,referrals_made,churned,churn_probability,risk_tier
USER000316,Standard,8,49.72,397.76,10,8,17.2,2,0,4,0,0.1213,Low
USER000317,Standard,40,63.62,2544.81,14,9,93.4,10,0,9,0,0.0915,Low
USER000318,Standard,53,66.75,3537.68,56,9,8.3,9,4,8,0,0.2169,Medium
USER000319,Basic,32,44.26,1416.26,47,6,90.9,15,3,3,0,0.1934,Low
USER000320,Basic,31,32.36,1003.11,50,3,28.8,11,1,6,0,0.0187,Low
USER000321,Basic,23,34.77,799.63,47,5,50.8,11,3,8,1,0.212,Medium
USER000322,Basic,49,32.86,1610.24,30,4,35.3,13,3,7,1,0.2806,Medium
USER000323,Standard,5,53.98,269.9,57,2,60.0,6,2,1,1,0.6232,High
USER000324,Basic,17,44.91,763.54,7,3,68.9,5,3,3,0,0.2409,Medium
USER000325,Premium,50,99.63,4981.28,4,2,0.4,4,1,4,0,0.2976,Medium
USER000326,Basic,58,39.59,2296.15,54,9,83.3,5,0,8,0,0.2287,Medium
USER000327,Basic,57,47.6,2713.02,32,3,65.6,18,0,4,0,0.1892,Low
USER000328,Standard,47,57.15,2686.21,40,0,72.9,16,2,2,0,0.0012,Low
USER000329,Standard,57,75.45,4300.91,2,3,87.1,9,2,2,1,0.2249,Medium
USER000330,Premium,68,103.54,7040.57,20,8,80.0,14,1,6,0,0.5318,High
USER000331,Standard,40,57.38,2295.28,0,6,112.2,19,1,8,0,0.0631,Low
USER000332,Basic,64,31.8,2035.15,53,3,25.4,1,1,9,1,0.2614,Medium
USER000333,Standard,7,49.58,347.07,42,9,76.2,7,3,4,0,0.1709,Low
USER000334,Premium,44,98.58,4337.68,2,6,77.4,12,1,0,0,0.3204,Medium
USER000335,Premium,2,124.27,248.53,1,4,94.7,19,1,4,1,0.85,Critical
USER000336,Basic,53,29.2,1547.52,26,2,78.5,4,0,1,0,0.0778,Low
USER000337,Standard,68,56.99,3875.53,24,8,25.4,8,1,4,0,0.1465,Low
USER000338,Standard,6,56.44,338.64,6,6,84.8,4,4,7,0,0.1297,Low
USER000339,Standard,28,76.77,2149.52,43,2,25.8,10,1,9,0,0.0592,Low
USER000340,Basic,24,44.82,1075.63,9,9,115.5,13,2,6,0,0.2517,Medium
USER000341,Standard,70,51.54,3607.64,56,0,72.0,4,2,5,0,0.1385,Low
USER000342,Standard,2,70.64,141.28,31,3,92.6,6,4,9,0,0.5004,High
USER000343,Basic,59,31.02,1830.36,13,1,19.9,4,2,1,0,0.0578,Low
USER000344,Standard,31,49.13,1523.16,2,2,86.5,3,0,8,0,0.1198,Low
USER000345,Standard,70,57.62,4033.46,38,0,,2,0,4,0,0.2225,Medium
USER000346,Premium,68,79.79,5426.01,1,4,115.3,15,3,6,0,0.1824,Low
USER000347,Standard,63,62.69,3949.59,30,6,106.4,7,2,2,0,0.1002,Low
USER000348,Standard,52,71.63,3724.52,26,6,112.9,3,4,2,0,0.0479,Low
USER000349,Standard,47,62.12,2919.48,30,4,52.2,2,1,6,0,0.1771,Low
USER000350,Standard,8,52.26,418.09,23,6,19.7,15,2,9,0,0.1488,Low
USER000351,Premium,22,109.43,2407.48,35,4,109.9,5,0,2,1,0.4567,Medium
USER000352,Basic,7,40.51,283.54,6,6,4.1,15,4,3,1,0.167,Low
USER000353,Premium,8,107.9,863.19,15,2,118.7,6,0,2,0,0.3134,Medium
USER000354,Basic,41,32.43,1329.82,21,8,69.1,4,4,7,0,0.1852,Low
USER000355,Basic,67,47.68,3194.53,15,6,86.8,18,2,1,0,0.2828,Medium
USER000356,Basic,65,44.22,2874.37,51,4,109.8,10,0,4,0,0.092,Low
USER000357,Standard,49,54.18,2654.99,56,1,7.3,5,2,5,0,0.1806,Low
USER000358,Standard,56,67.0,3751.86,58,8,105.9,11,3,3,0,0.0823,Low
USER000359,Standard,26,68.55,1782.25,47,7,64.3,11,2,6,0,0.2229,Medium
USER000360,Standard,37,69.44,2569.42,59,6,,11,1,5,0,0.0496,Low
USER000361,Basic,2,38.33,76.65,18,7,29.7,16,1,5,0,0.4305,Medium
USER000362,Premium,65,97.25,6320.96,59,0,32.6,1,2,6,1,0.4927,Medium
USER000363,Standard,45,59.73,2687.93,29,5,109.6,12,2,3,1,0.1988,Low
USER000364,Basic,46,29.61,1361.92,42,4,26.5,10,3,9,0,0.2548,Medium
USER000365,Basic,50,47.9,2394.81,37,9,90.6,7,0,5,1,0.2328,Medium
USER000366,Standard,7,70.0,489.99,13,4,108.0,10,2,9,0,0.0021,Low
USER000367,Basic,13,37.5,487.45,59,1,112.7,3,1,9,0,0.2706,Medium
USER000368,Standard,4,73.31,293.25,37,1,105.5,16,4,2,0,0.4613,Medium
USER000369,Premium,47,124.39,5846.2,38,9,51.2,4,0,7,1,0.4315,Medium
USER000370,Standard,67,77.38,5184.42,46,3,9.6,14,2,2,0,0.2823,Medium
USER000371,Standard,58,55.73,3232.07,13,6,75.2,16,2,1,1,0.167,Low
USER000372,Basic,55,36.22,1992.23,58,7,63.1,11,3,3,0,0.133,Low
USER000373,Standard,39,64.08,2499.18,31,6,86.0,17,0,7,1,0.2665,Medium
USER000374,Standard,67,53.51,3585.47,59,4,58.4,2,3,4,0,0.223,Medium
USER000375,Basic,35,35.71,1249.74,35,9,52.4,18,1,5,0,0.1085,Low
USER000376,Basic,24,29.76,714.13,58,7,43.1,13,3,6,1,0.224,Medium
USER000377,Standard,62,62.38,3867.73,22,3,20.0,14,4,2,1,0.1269,Low
USER000378,Standard,38,0.0,2693.89,42,4,74.1,13,0,8,0,0.0161,Low
USER000379,Premium,12,122.68,1472.2,25,9,22.6,2,0,8,0,0.318,Medium
USER000380,Premium,66,107.31,7082.24,16,5,109.6,4,0,4,1,0.5625,High
USER000381,Basic,25,39.95,998.72,47,0,6.3,13,4,4,0,0.1936,Low
USER000382,Basic,25,43.2,1079.88,22,1,58.7,1,2,0,1,0.0834,Low
USER000383,Basic,18,29.33,527.92,50,6,0.5,1,2,7,0,0.0384,Low
USER000384,Standard,4,55.92,223.67,7,2,28.0,9,0,2,1,0.6693,High
USER000385,Basic,46,34.08,1567.76,33,0,37.2,17,2,5,0,0.1284,Low
USER000386,Standard,41,78.65,3224.67,31,5,8.1,17,4,0,1,0.2407,Medium
USER000387,Standard,51,65.63,3347.29,55,9,6.2,19,0,4,0,0.1037,Low
USER000388,Basic,62,31.55,1956.04,49,7,38.9,15,3,9,1,0.1278,Low
USER000389,Standard,44,68.26,3003.25,55,0,43.8,14,3,1,0,0.0026,Low
USER000390,Standard,62,61.55,3816.34,43,4,19.0,13,2,8,1,0.2467,Medium
USER000391,Basic,69,46.19,3186.8,46,7,52.0,6,1,2,0,0.2009,Medium
USER000392,Standard,1,60.43,60.43,52,4,117.3,18,0,1,1,0.5794,High
USER000393,Standard,49,69.63,3411.98,42,6,87.8,9,3,9,0,0.1786,Low
USER000394,Basic,41,32.81,1345.36,2,9,110.4,5,1,2,0,0.2269,Medium
USER000395,Basic,60,48.16,2889.61,5,4,66.0,9,3,1,0,0.1379,Low
USER000396,Standard,44,60.11,2644.75,38,6,18.0,9,4,5,0,0.0412,Low
USER000397,Basic,49,39.76,1948.17,44,2,37.8,11,0,1,0,0.1869,Low
USER000398,Basic,25,46.99,1174.81,53,8,31.9,11,1,4,0,0.1668,Low
USER000399,Basic,69,33.15,2287.65,43,3,19.2,7,4,8,0,0.2366,Medium
USER000400,Standard,17,67.5,1147.47,48,9,5.0,4,0,4,0,0.2428,Medium
USER000401,Premium,55,95.85,5271.79,4,0,64.9,11,4,3,1,0.4594,Medium
USER000402,Standard,65,76.92,4999.58,37,0,7.7,17,2,7,0,0.1706,Low
USER000403,Standard,30,77.64,2329.09,23,4,32.5,7,4,8,0,0.1004,Low
USER000404,Premium,39,80.26,3129.98,7,7,95.3,4,0,0,1,0.5111,High
USER000405,Standard,22,71.84,1580.48,49,6,41.5,5,2,5,0,0.0598,Low
USER000406,Basic,28,40.82,1143.05,19,2,86.8,5,4,6,0,0.1154,Low
USER000407,Basic,70,45.69,3198.18,7,6,39.3,14,0,8,0,0.1763,Low
USER000408,Standard,67,71.87,4815.17,35,7,88.3,17,4,6,0,0.1716,Low
USER000409,Standard,48,70.41,3379.71,16,8,21.8,18,4,8,0,0.1697,Low
USER000410,Standard,27,50.69,1368.67,17,0,5.3,4,0,3,0,0.2589,Medium
USER000411,Standard,57,76.82,4378.5,40,7,53.9,6,4,5,0,0.083,Low
USER000412,Standard,49,74.57,3654.0,11,3,31.8,2,1,7,0,0.2348,Medium
USER000413,Standard,71,76.97,5465.1,21,3,1.7,10,3,5,0,0.0348,Low
USER000414,Premium,34,120.46,4095.49,12,3,0.9,19,0,9,1,0.4063,Medium
USER000415,Basic,48,29.11,1397.44,25,0,56.0,15,0,7,0,0.0327,Low
USER000416,Standard,14,73.23,1025.24,1,2,20.1,12,2,2,0,0.2215,Medium
USER000417,Basic,42,44.94,1887.65,7,7,102.8,3,1,1,0,0.0985,Low
USER000418,Basic,67,0.0,3109.86,55,2,90.8,2,0,4,0,0.2063,Medium
USER000419,Basic,63,37.7,2375.2,26,8,49.3,16,1,9,0,0.0091,Low
USER000420,Standard,41,69.88,2865.18,25,5,24.7,10,1,9,0,0.0371,Low
USER000421,Standard,31,66.56,2063.43,7,4,20.1,9,0,3,0,0.1939,Low
USER000422,Standard,18,75.01,1350.23,48,4,102.2,18,3,9,0,0.2854,Medium
USER000423,Basic,23,30.73,706.85,2,4,10.8,1,2,1,1,0.239,Medium
USER000424,Premium,9,82.92,746.25,46,9,95.0,14,3,9,1,0.3442,Medium
USER000425,Standard,41,65.34,2679.01,36,1,14.2,16,4,1,1,0.2793,Medium
USER000426,Premium,48,95.62,4589.71,18,3,67.8,6,4,4,0,0.4452,Medium
USER000427,Basic,59,38.9,2295.02,35,4,106.9,2,3,2,0,0.1966,Low
USER000428,Basic,18,37.97,683.52,35,1,43.0,15,2,3,0,0.1977,Low
USER000429,Standard,6,55.37,332.23,33,5,19.4,16,0,7,0,0.1393,Low
USER000430,Standard,33,62.09,2049.05,24,0,36.6,2,0,3,0,0.1865,Low
USER000431,Standard,49,77.98,3821.26,0,4,109.9,11,3,3,0,0.2033,Medium
USER000432,Basic,14,29.14,407.91,26,5,107.3,1,4,7,0,0.235,Medium
USER000433,Premium,50,120.16,6007.77,18,3,34.2,5,1,7,1,0.4502,Medium
USER000434,Standard,41,69.76,2860.24,55,6,110.0,3,0,9,0,0.2824,Medium
USER000435,Premium,33,101.39,3345.75,41,2,78.8,9,4,4,0,0.3552,Medium
USER000436,Basic,12,48.23,578.77,27,9,39.4,11,2,4,0,0.1831,Low
USER000437,Standard,35,51.02,1785.64,12,8,39.4,4,1,8,0,0.0831,Low
USER000438,Standard,26,69.95,1818.8,11,0,14.6,3,2,9,0,0.1292,Low
USER000439,Standard,37,64.16,2373.97,7,7,98.7,1,1,7,0,0.1951,Low
USER000440,Basic,25,31.76,793.99,28,0,100.6,4,3,1,0,0.242,Medium
USER000441,Basic,65,40.38,2624.73,54,3,64.6,14,1,5,0,0.1609,Low
USER000442,Premium,13,106.86,1389.16,53,5,20.2,15,3,3,0,0.4189,Medium
USER000443,Premium,14,124.71,1745.94,17,7,38.8,17,3,0,1,0.408,Medium
USER000444,Standard,25,68.09,1702.31,2,5,85.3,9,4,9,0,0.2497,Medium
USER000445,Standard,50,69.83,3491.53,25,1,9.9,19,0,4,0,0.0541,Low
USER000446,Premium,7,107.77,754.41,1,8,1.6,1,4,6,1,0.4919,Medium
USER000447,Basic,14,39.59,554.29,12,1,113.8,9,1,6,0,0.238,Medium
USER000448,Basic,2,42.76,85.52,48,6,72.4,9,2,0,0,0.6617,High
USER000449,Basic,36,29.59,1065.32,15,5,105.0,12,4,1,0,0.121,Low
USER000450,Standard,44,70.99,3123.38,38,4,48.6,17,1,0,0,0.004,Low
USER000451,Premium,23,79.23,1822.21,25,3,117.4,6,3,2,0,0.2342,Medium
USER000452,Standard,49,50.66,2482.51,24,0,95.9,16,3,6,0,0.122,Low
USER000453,Standard,33,77.62,2561.47,40,8,24.9,12,3,8,0,0.0067,Low
USER000454,Premium,43,112.9,4854.62,16,6,35.3,10,4,9,1,0.3857,Medium
USER000455,Basic,38,35.1,1333.63,3,0,32.1,18,1,5,1,0.1532,Low
USER000456,Basic,10,35.02,350.23,48,9,71.5,15,2,0,0,0.2093,Medium
USER000457,Basic,20,36.61,732.24,3,0,112.9,12,2,6,0,0.0554,Low
USER000458,Standard,48,70.41,3379.66,31,0,67.7,6,3,6,1,0.1932,Low
USER000459,Premium,35,100.05,3501.65,58,9,105.2,3,0,5,1,0.4955,Medium
USER000460,Basic,70,29.31,2051.45,56,1,,14,3,9,0,0.1777,Low
USER000461,Standard,69,49.59,3421.76,49,7,81.5,8,0,8,0,0.1717,Low
USER000462,Standard,52,76.18,3961.61,26,0,110.6,16,0,9,0,0.0865,Low
USER000463,Basic,39,29.2,1138.77,23,0,77.4,13,0,5,0,0.0608,Low
USER000464,Premium,36,116.86,4206.78,3,9,108.3,2,1,1,1,0.5592,High
USER000465,Basic,16,34.8,556.82,1,3,23.7,11,1,4,0,0.0456,Low
USER000466,Basic,7,41.6,291.19,10,4,25.4,11,1,2,0,0.2122,Medium
USER000467,Standard,22,67.89,1493.48,17,1,6.6,17,2,6,1,0.2616,Medium
USER000468,Standard,27,62.83,1696.47,16,4,2.4,12,2,1,0,0.1646,Low
USER000469,Premium,13,94.29,1225.78,47,3,116.7,7,2,1,0,0.3847,Medium
USER000470,Standard,36,57.24,2060.62,37,5,53.0,14,3,6,0,0.042,Low
USER000471,Standard,16,64.85,1037.53,54,0,80.2,7,0,2,0,0.2544,Medium
USER000472,Basic,38,42.76,1624.98,20,6,66.6,17,4,9,0,0.2462,Medium
USER000473,Premium,24,124.12,2978.83,27,1,101.8,7,2,1,0,0.3526,Medium
USER000474,Basic,23,46.91,1078.9,42,1,47.1,12,4,0,0,0.0156,Low
USER000475,Standard,13,71.16,925.11,10,7,79.0,10,0,8,0,0.0054,Low
USER000476,Standard,24,59.45,1426.92,7,9,116.8,2,1,4,0,0.2684,Medium
USER000477,Basic,22,37.28,820.23,34,4,54.1,7,4,5,0,0.1814,Low
USER000478,Basic,35,36.34,1271.76,49,1,,13,1,4,0,0.2085,Medium
USER000479,Standard,7,56.13,392.93,12,8,85.0,4,4,6,0,0.013,Low
USER000480,Standard,43,59.75,2569.16,24,0,4.8,10,1,7,0,0.1733,Low
USER000481,Basic,16,45.14,722.28,48,3,52.1,13,2,1,0,0.2853,Medium
USER000482,Premium,62,115.52,7162.48,50,9,56.7,8,1,6,0,0.4949,Medium
USER000483,Basic,66,42.42,2799.89,53,8,104.7,16,1,3,0,0.1079,Low
USER000484,Premium,39,82.9,3232.93,25,0,111.0,8,3,6,1,0.311,Medium
USER000485,Premium,46,108.85,5007.24,46,0,112.1,5,3,0,1,0.4098,Medium
USER000486,Premium,50,98.92,4945.86,33,6,64.8,10,1,1,1,0.4075,Medium
USER000487,Premium,3,120.9,362.71,59,6,73.6,8,0,6,1,0.8267,Critical
USER000488,Standard,25,72.34,1808.46,43,4,82.9,6,4,7,1,0.1229,Low
USER000489,Standard,40,64.45,2578.02,42,2,57.2,1,3,6,0,0.2319,Medium
USER000490,Basic,9,36.57,329.1,57,2,44.0,2,3,3,0,0.1109,Low
USER000491,Basic,41,46.7,1914.6,30,3,52.3,11,4,1,0,0.157,Low
USER000492,Basic,60,33.1,1986.16,50,2,66.5,5,2,0,1,0.1104,Low
USER000493,Basic,10,0.0,482.29,30,0,85.6,8,0,5,1,0.1924,Low
USER000494,Premium,42,91.3,3834.66,22,3,109.7,17,4,9,0,0.3824,Medium
USER000495,Basic,1,37.57,37.57,47,8,37.3,2,0,0,1,0.6154,High
USER000496,Premium,63,120.81,7610.99,12,7,36.2,10,4,7,0,0.416,Medium
USER000497,Standard,68,72.21,4910.48,39,6,,6,0,3,0,0.1066,Low
USER000498,Premium,40,92.24,3689.49,56,7,46.6,18,2,4,1,0.3364,Medium
USER000499,Standard,60,77.47,4647.91,42,1,69.2,11,3,6,0,0.2676,Medium
USER000500,Premium,40,92.69,3707.68,39,2,63.1,9,4,3,1,0.5198,High
USER000501,Standard,34,58.74,1997.2,24,8,73.2,10,3,8,0,0.0068,Low
USER000502,Standard,38,68.72,2611.29,24,5,94.3,11,2,8,0,0.0284,Low
USER000503,Premium,24,125.87,3020.92,17,1,97.6,12,0,1,0,0.3681,Medium
USER000504,Basic,11,42.31,465.37,33,3,115.8,14,3,0,0,0.1634,Low
USER000505,Basic,17,46.79,795.36,3,0,71.5,5,2,5,0,0.053,Low
USER000506,Premium,21,109.78,2305.45,29,9,92.7,3,3,0,1,0.4741,Medium
USER000507,Standard,12,75.03,900.33,56,7,0.7,4,0,5,0,0.0596,Low
USER000508,Basic,1,48.47,48.47,5,9,118.6,14,4,1,0,0.5878,High
USER000509,Basic,14,44.93,628.97,57,0,36.4,8,1,3,0,0.0323,Low
USER000510,Basic,64,47.81,3060.13,30,6,83.4,5,0,2,1,0.1607,Low
USER000511,Basic,31,39.28,1217.64,6,0,20.9,5,4,1,0,0.1777,Low
USER000512,Premium,42,82.56,3467.56,17,5,92.7,14,1,4,1,0.402,Medium
USER000513,Basic,29,0.0,862.05,27,3,56.2,14,2,8,0,0.2269,Medium
USER000514,Standard,42,66.67,2800.2,51,7,58.9,18,2,2,0,0.053,Low
USER000515,Basic,23,36.79,846.16,30,6,3.1,9,3,7,0,0.265,Medium
USER000516,Standard,9,62.1,558.93,59,9,54.5,16,3,7,0,0.0869,Low
USER000517,Premium,32,116.48,3727.29,36,5,21.1,10,1,5,1,0.5001,High
USER000518,Standard,6,68.03,408.17,31,3,9.3,5,2,2,0,0.2576,Medium
USER000519,Standard,59,56.99,3362.46,8,4,42.1,6,0,8,0,0.2346,Medium
USER000520,Premium,33,99.15,3271.8,31,0,108.2,9,2,6,1,0.4871,Medium
USER000521,Standard,19,54.64,1038.19,21,9,27.2,18,4,2,0,0.0166,Low
USER000522,Basic,18,47.76,859.64,35,3,55.2,16,2,5,0,0.2642,Medium
USER000523,Basic,58,39.11,2268.1,20,2,34.3,10,0,6,0,0.0708,Low
USER000524,Premium,6,117.55,705.28,5,4,43.3,17,2,4,1,0.328,Medium
USER000525,Standard,6,51.02,306.13,35,4,79.7,10,0,8,1,0.243,Medium
USER000526,Standard,29,78.62,2280.07,38,9,59.2,5,2,3,0,0.1336,Low
USER000527,Standard,37,67.05,2480.87,34,0,4.2,15,0,3,0,0.1782,Low
USER000528,Basic,40,34.12,1364.68,19,5,88.0,1,4,4,1,0.0951,Low
USER000529,Basic,63,40.9,2576.71,48,9,38.0,18,2,8,0,0.171,Low
USER000530,Premium,33,87.82,2897.96,59,9,48.6,10,4,5,0,0.3665,Medium
USER000531,Premium,25,91.03,2275.77,44,8,72.8,14,1,0,1,0.4268,Medium
USER000532,Basic,3,33.57,100.71,20,2,62.5,14,3,6,0,0.712,High
USER000533,Standard,45,49.41,2223.62,13,7,74.6,1,0,2,1,0.2037,Medium
USER000534,Standard,71,54.82,3891.89,30,2,78.5,17,4,8,0,0.0331,Low
USER000535,Premium,69,101.72,7018.37,17,9,84.6,4,4,7,1,0.4457,Medium
USER000536,Basic,1,38.02,38.02,54,2,108.4,2,4,0,0,0.6155,High
USER000537,Standard,21,53.97,1133.34,54,5,18.7,14,0,9,0,0.1477,Low
USER000538,Standard,4,49.97,199.86,16,0,45.1,3,0,9,0,0.5403,High
USER000539,Basic,25,43.38,1084.43,16,9,75.2,16,1,4,0,0.2827,Medium
USER000540,Standard,51,57.67,2940.96,9,2,47.3,8,1,0,0,0.1243,Low
USER000541,Basic,12,35.07,420.84,6,2,33.8,3,0,4,0,0.0599,Low
USER000542,Premium,5,97.62,488.09,55,8,17.4,14,2,8,0,0.85,Critical
USER000543,Premium,59,83.94,4952.47,6,7,28.5,17,2,8,0,0.3208,Medium
USER000544,Basic,5,30.76,153.81,58,7,65.7,11,1,8,0,0.4911,Medium
USER000545,Standard,30,53.41,1602.24,45,6,17.4,18,2,1,0,0.0513,Low
USER000546,Standard,19,78.92,1499.53,5,8,61.4,6,0,2,0,0.1952,Low
USER000547,Standard,53,77.65,4115.22,0,4,,2,0,8,0,0.1353,Low
USER000548,Premium,63,82.57,5201.72,9,5,20.8,13,1,3,1,0.4457,Medium
USER000549,Basic,58,47.47,2753.04,21,5,64.7,4,4,6,0,0.2284,Medium
USER000550,Premium,48,127.91,6139.56,35,1,76.7,12,2,6,0,0.5496,High
USER000551,Basic,53,47.35,2509.78,28,3,17.7,5,0,2,0,0.0888,Low
USER000552,Premium,8,92.03,736.24,39,3,106.9,5,1,2,0,0.3259,Medium
USER000553,Basic,3,39.21,117.62,43,9,,18,2,8,0,0.567,High
USER000554,Standard,46,77.74,3576.06,37,0,9.0,7,4,4,0,0.2501,Medium
USER000555,Standard,40,49.64,1985.51,50,1,59.2,18,2,4,0,0.2569,Medium
USER000556,Standard,49,60.19,2949.54,19,7,39.9,4,0,5,0,0.187,Low
USER000557,Standard,11,56.12,617.29,27,1,78.3,19,2,2,0,0.0481,Low
USER000558,Premium,68,96.15,6538.11,28,7,106.4,7,2,0,0,0.4543,Medium
USER000559,Standard,70,52.09,3646.4,17,2,116.2,17,3,1,0,0.0772,Low
USER000560,Premium,23,91.09,2094.98,41,1,64.8,14,3,4,0,0.4371,Medium
USER000561,Basic,5,48.67,243.36,49,4,90.0,15,0,8,1,0.489,Medium
USER000562,Basic,71,31.34,2225.4,39,4,101.1,6,2,0,0,0.0075,Low
USER000563,Standard,4,74.31,297.25,18,3,21.9,13,2,5,0,0.6455,High
USER000564,Standard,25,74.22,1855.6,46,3,110.6,7,0,1,0,0.0144,Low
USER000565,Basic,43,33.55,1442.74,51,1,88.3,6,3,6,0,0.1584,Low
USER000566,Basic,66,41.69,2751.79,51,8,16.7,18,3,6,0,0.2439,Medium
USER000567,Premium,17,93.11,1582.89,43,7,4.0,5,0,3,0,0.2935,Medium
USER000568,Basic,60,34.64,2078.28,19,2,66.2,9,3,1,0,0.0624,Low
USER000569,Basic,64,36.87,2359.86,49,4,0.4,12,0,7,0,0.0505,Low
USER000570,Basic,17,37.93,644.89,38,5,50.1,13,0,3,1,0.0837,Low
USER000571,Basic,8,29.22,233.77,27,1,68.8,10,1,3,0,0.1782,Low
USER000572,Premium,8,104.0,832.01,2,0,106.7,3,4,7,0,0.2934,Medium
USER000573,Basic,57,39.85,2271.53,12,8,6.1,18,3,9,0,0.0348,Low
USER000574,Basic,60,46.1,2766.13,42,5,10.3,15,0,3,0,0.1469,Low
USER000575,Basic,55,40.27,2215.09,51,0,77.7,15,2,1,0,0.0818,Low
USER000576,Standard,2,62.71,125.42,59,2,110.7,11,0,5,0,0.5428,High
USER000577,Basic,48,35.79,1717.84,6,4,60.9,13,1,9,1,0.1854,Low
USER000578,Standard,24,50.36,1208.62,37,2,63.1,6,1,5,0,0.1728,Low
USER000579,Basic,56,45.52,2549.37,39,1,98.8,11,3,8,0,0.2615,Medium
USER000580,Standard,3,65.45,196.36,49,8,95.0,15,4,1,0,0.6226,High
USER000581,Basic,21,47.24,992.14,44,8,68.8,18,3,2,0,0.2775,Medium
USER000582,Basic,19,30.39,577.41,48,6,30.8,2,0,1,0,0.0785,Low
USER000583,Basic,48,42.09,2020.18,19,2,9.1,13,1,4,0,0.2808,Medium
USER000584,Premium,48,119.7,5745.74,16,7,19.4,6,4,5,0,0.4284,Medium
USER000585,Basic,5,43.12,215.61,23,8,103.7,14,3,7,0,0.4678,Medium
USER000586,Standard,50,57.66,2883.18,14,1,48.1,8,4,7,0,0.1942,Low
USER000587,Basic,20,47.83,956.51,57,4,13.7,5,2,8,0,0.0891,Low
USER000588,Basic,47,39.18,1841.24,48,4,31.2,2,1,5,0,0.0638,Low
USER000589,Standard,31,59.41,1841.59,54,9,66.2,7,3,5,0,0.1732,Low
USER000590,Basic,53,39.42,2089.4,55,8,41.0,4,4,8,0,0.0624,Low
USER000591,Premium,51,119.35,6086.93,22,1,37.8,17,3,7,1,0.3901,Medium
USER000592,Standard,28,65.38,1830.69,23,5,63.6,3,1,7,0,0.0988,Low
USER000593,Basic,28,45.2,1265.59,43,6,89.0,19,4,1,0,0.1673,Low
USER000594,Basic,31,36.64,1135.99,57,3,90.6,16,4,2,0,0.2245,Medium
USER000595,Standard,24,78.7,1888.76,42,6,86.9,5,4,4,0,0.143,Low
USER000596,Premium,43,107.26,4612.01,51,1,92.8,9,2,2,0,0.5364,High
USER000597,Basic,62,29.94,1856.31,20,2,13.5,13,2,0,1,0.2573,Medium
USER000598,Basic,64,47.27,3025.34,35,6,62.0,2,2,8,0,0.2577,Medium
USER000599,Standard,13,56.73,737.46,13,9,23.6,13,1,3,0,0.07,Low
USER000600,Premium,20,104.54,2090.72,46,1,56.5,18,4,4,0,0.4271,Medium
USER000601,Standard,8,75.83,606.65,21,6,100.9,19,4,0,0,0.0784,Low
USER000602,Standard,2,63.24,126.49,11,2,22.0,6,1,4,1,0.6107,High
USER000603,Basic,35,45.93,1607.65,55,8,19.1,2,3,8,0,0.0174,Low
USER000604,Standard,16,76.24,1219.81,18,3,83.8,11,2,2,0,0.0534,Low
USER000605,Premium,43,120.32,5173.9,6,8,108.6,8,4,4,0,0.3074,Medium
USER000606,Standard,4,50.6,202.4,32,8,45.2,2,4,1,1,0.6233,High
USER000607,Standard,59,76.7,4525.53,16,1,105.0,13,1,0,0,0.2225,Medium
USER000608,Premium,15,119.24,1788.56,1,2,12.0,1,1,8,1,0.3335,Medium
USER000609,Basic,18,48.06,865.03,26,0,106.5,16,1,4,1,0.255,Medium
USER000610,Basic,51,35.28,1799.19,15,8,21.6,11,1,3,0,0.2203,Medium
USER000611,Premium,41,88.87,3643.69,34,1,54.0,18,3,6,1,0.4357,Medium
USER000612,Basic,48,42.72,2050.59,35,0,65.0,8,2,7,0,0.044,Low
USER000613,Standard,67,78.38,5251.58,33,9,26.0,15,1,8,0,0.2282,Medium
USER000614,Basic,27,45.53,1229.23,53,6,78.8,19,4,2,0,0.0741,Low
USER000615,Basic,70,43.3,3031.14,30,2,23.2,12,4,8,0,0.1035,Low
USER000616,Standard,41,52.91,2169.5,32,2,80.0,12,4,7,1,0.2082,Medium
USER000617,Basic,37,44.75,1655.85,25,2,72.8,2,2,8,0,0.084,Low
USER000618,Standard,30,62.73,1881.81,32,9,60.8,18,3,4,0,0.1451,Low
USER000619,Premium,51,89.69,4574.34,48,7,12.7,2,3,3,1,0.3674,Medium
USER000620,Premium,58,97.23,5639.57,28,0,0.8,18,3,3,0,0.3929,Medium
USER000621,Basic,63,34.44,2169.77,30,9,68.5,15,4,8,0,0.2244,Medium
USER000622,Standard,66,57.5,3795.16,44,5,79.7,19,1,9,0,0.0852,Low
USER000623,Standard,61,58.84,3589.5,46,8,14.8,15,2,3,1,0.0465,Low
USER000624,Basic,20,33.92,678.43,46,9,29.6,5,3,0,1,0.0813,Low
USER000625,Standard,8,63.18,505.43,8,1,12.2,17,1,6,0,0.0993,Low
USER000626,Standard,34,78.53,2669.94,50,1,94.0,15,0,6,0,0.025,Low
USER000627,Premium,6,106.99,641.95,14,2,81.6,19,1,4,0,0.402,Medium
USER000628,Premium,52,110.55,5748.59,31,9,60.0,12,3,8,1,0.3518,Medium
USER000629,Standard,51,78.12,3983.93,22,0,109.4,8,1,4,0,0.1674,Low
USER000630,Standard,46,55.19,2538.61,12,8,89.2,14,0,7,0,0.2302,Medium
USER000631,Standard,10,73.57,735.69,6,1,40.5,11,0,7,0,0.0895,Low
USER000632,Standard,56,50.71,2839.91,49,1,50.4,10,2,2,0,0.254,Medium
